Dataset	Base	field	min	median	mean	max	#dom	tau	p-value	|tau|
SRTed(33)	CKD-	field_24	-2.674	-0.107	-4.8078676191159615e-18	3.231	11823.000	0.037	0.000	0.037
SRTed(33)	CKD-	field_25	-2.278	-0.086	6.731014666762346e-17	3.371	11823.000	0.043	0.000	0.043
SRTed(33)	CKD-	field_26	-3.168	-0.226	3.004917261947476e-17	3.632	11823.000	0.023	0.000	0.023
SRTed(33)	CKD-	field_27	-4.887	0.034	-2.0794027452676533e-16	5.156	11823.000	-0.077	0.000	0.077
SRTed(33)	CKD-	field_28	-1.224	-0.224	-4.807867619115962e-17	4.040	11823.000	0.001	0.829	0.001
SRTed(33)	CKD-	field_29	-1.242	-0.124	3.6059007143369715e-18	9.144	11823.000	-0.178	0.000	0.178
SRTed(33)	CKD-	field_30	-4.800	-0.092	-1.863048702407435e-17	16.143	11823.000	-0.111	0.000	0.111
SRTed(33)	CKD-	field_31	-6.935	0.026	-3.605900714336971e-17	23.837	11823.000	-0.063	0.000	0.063
SRTed(33)	CKD-	field_32	-7.652	-0.003	5.4689494167444064e-17	7.810	11823.000	-0.013	0.038	0.013
SRTed(33)	CKD-	field_33	-2.008	-0.323	5.781460811986944e-16	12.188	11823.000	-0.044	0.000	0.044
raw	CKD+	Gender	0.000	1.000	0.5300685105303222	1.000	2.000	-0.003	0.717	0.003
raw	CKD+	HDL	20.000	54.000	56.668358284699316	148.000	111.000	0.053	0.000	0.053
raw	CKD+	K24h	401.150	2211.300	2397.469588936818	31888.750	7706.000	0.094	0.000	0.094
raw	CKD+	LDL	32.000	129.000	130.9783472891821	515.000	248.000	0.046	0.000	0.046
raw	CKD+	Na24h	218.790	3946.210	4328.895366658208	18192.280	9576.000	0.027	0.000	0.027
raw	CKD+	Race	0.000	0.000	0.4676478051256026	1.000	2.000	-0.039	0.000	0.039
raw	CKD+	SCr	0.300	0.900	0.9386619301361754	4.800	29.000	0.068	0.000	0.068
raw	CKD+	SNa	130.000	144.000	143.78279624460797	187.000	41.000	0.065	0.000	0.065
raw	CKD+	TChol	80.000	212.000	214.67131861625646	718.000	292.000	0.080	0.000	0.080
raw	CKD+	TG	26.000	114.000	139.46358792184725	3317.000	529.000	0.078	0.000	0.078
raw	CKD+	TG_HDL	0.300	2.110	2.7482940032140744	103.500	985.000	0.042	0.000	0.042
raw	CKD+	UAlb	0.000	0.495	1.2011383743550705	308.029	1266.000	-0.041	0.000	0.041
raw	CKD+	UCr	10.000	78.000	91.06461980884717	429.000	290.000	-0.143	0.000	0.143
raw	CKD+	UDur	600.000	720.000	730.5534974202825	840.000	187.000	-0.038	0.000	0.038
raw	CKD+	UH+	1.000	5.400	5.547898164594433	13.400	107.000	0.064	0.000	0.064
raw	CKD+	UK	4.000	27.000	30.34906538103696	144.000	117.000	-0.006	0.361	0.006
raw	CKD+	UNa	6.000	96.000	105.2029941639178	327.000	285.000	-0.052	0.000	0.052
raw	CKD+	UVol	250.000	850.000	945.6029772477375	3720.000	339.000	0.085	0.000	0.085
raw	CKD+	eACR	0.000	0.571	1.3046073571745338	261.843	11392.000	0.020	0.001	0.020
raw	CKD+	eBSA	1.244	1.789	1.8008415416610706	2.809	11609.000	-0.073	0.000	0.073
raw	CKD+	eDCE	15.478	95.723	98.11193080356917	231.219	11823.000	-0.189	0.000	0.189
raw	CKD+	hadCS	0.000	0.000	0.017254503933011926	1.000	2.000	0.111	0.000	0.111
raw	CKD+	hadCVA	0.000	0.000	0.0126025543432293	1.000	2.000	0.058	0.000	0.058
raw	CKD+	hadMI	0.000	0.000	0.017254503933011926	1.000	2.000	0.097	0.000	0.097
raw	CKD+	hasDM	0.000	0.000	0.1897995432631312	1.000	2.000	0.185	0.000	0.185
raw	CKD+	hasHTN	0.000	0.000	0.34914996193859427	1.000	2.000	0.258	0.000	0.258
raw	CKD+	height	131.200	164.700	165.2294510699484	203.300	512.000	-0.116	0.000	0.116
raw	CKD+	regBA	0.000	0.000	0.1223885646620993	1.000	2.000	0.044	0.000	0.044
raw	CKD+	regES	0.000	0.000	0.06867969212551805	1.000	2.000	0.016	0.033	0.016
raw	CKD+	regMG	0.000	0.000	0.21982576334263723	1.000	2.000	0.022	0.004	0.022
raw	CKD+	regRJ	0.000	0.000	0.11756745326905185	1.000	2.000	-0.083	0.000	0.083
raw	CKD+	regRS	0.000	0.000	0.14421043728326144	1.000	2.000	0.031	0.000	0.031
raw	CKD+	regSP	0.000	0.000	0.3273280893174321	1.000	2.000	-0.025	0.001	0.025
raw	CKD+	weight	36.440	71.700	73.16707603823056	150.600	1867.000	-0.039	0.000	0.039
standardised	CKD+	Gender	-0.911	1.098	0.1542195966010208	1.098	2.000	-0.003	0.717	0.003
standardised	CKD+	HDL	-2.412	-0.057	0.1275214713074358	6.453	111.000	0.053	0.000	0.053
standardised	CKD+	K24h	-1.835	-0.277	-0.11655826291748927	25.263	7706.000	0.094	0.000	0.094
standardised	CKD+	LDL	-2.651	-0.040	0.013259922446505321	10.351	248.000	0.046	0.000	0.046
standardised	CKD+	Na24h	-1.991	-0.290	-0.11580070693433392	6.210	9576.000	0.027	0.000	0.027
standardised	CKD+	Race	-0.810	-0.810	0.14623364618106527	1.235	2.000	-0.039	0.000	0.039
standardised	CKD+	SCr	-3.248	-0.751	-0.5905953567763781	15.476	29.000	0.068	0.000	0.068
standardised	CKD+	SNa	-4.078	0.057	-0.007590178627004645	12.756	41.000	0.065	0.000	0.065
standardised	CKD+	TChol	-3.032	-0.097	-0.038052932263879395	11.152	292.000	0.080	0.000	0.080
standardised	CKD+	TG	-1.095	-0.391	-0.1868472271166795	25.237	529.000	0.078	0.000	0.078
standardised	CKD+	TG_HDL	-0.971	-0.385	-0.17879460108363507	32.428	985.000	0.042	0.000	0.042
standardised	CKD+	UAlb	-0.197	-0.154	-0.09265353095864533	26.633	1266.000	-0.041	0.000	0.041
standardised	CKD+	UCr	-1.628	-0.234	0.033857815239859534	6.961	290.000	-0.143	0.000	0.143
standardised	CKD+	UDur	-4.067	-0.294	0.03749637847028621	3.478	187.000	-0.038	0.000	0.038
standardised	CKD+	UH+	-3.275	-0.531	-0.43839962029645924	4.460	107.000	0.064	0.000	0.064
standardised	CKD+	UK	-1.610	-0.204	0.0008473349483841541	6.950	117.000	-0.006	0.361	0.006
standardised	CKD+	UNa	-1.989	-0.174	0.012027655147193657	4.486	285.000	-0.052	0.000	0.052
standardised	CKD+	UVol	-1.561	-0.306	-0.10655211383966863	5.695	339.000	0.085	0.000	0.085
standardised	CKD+	eACR	-0.204	-0.154	-0.09042137261958637	22.627	11342.000	0.020	0.001	0.020
standardised	CKD+	eBSA	-2.918	-0.238	-0.18130879832086141	4.777	11609.000	-0.073	0.000	0.073
standardised	CKD+	eDCE	-3.780	0.464	0.5898704346285569	7.629	11823.000	-0.189	0.000	0.189
standardised	CKD+	hadCS	-0.231	-0.231	-0.15216669371735653	4.331	2.000	0.111	0.000	0.111
standardised	CKD+	hadCVA	-0.177	-0.177	-0.10325804429658923	5.657	2.000	0.058	0.000	0.058
standardised	CKD+	hadMI	-0.220	-0.220	-0.13800839092316344	4.542	2.000	0.097	0.000	0.097
standardised	CKD+	hasDM	-0.834	-0.834	-0.44864085385578334	1.198	2.000	0.185	0.000	0.185
standardised	CKD+	hasHTN	-1.945	-1.945	-1.086721914159939	0.514	2.000	0.258	0.000	0.258
standardised	CKD+	height	-3.646	-0.074	-0.017374463194126825	4.042	512.000	-0.116	0.000	0.116
standardised	CKD+	regBA	-0.358	-0.358	0.027323086731160455	2.792	2.000	0.044	0.000	0.044
standardised	CKD+	regES	-0.266	-0.266	0.009853483232341849	3.755	2.000	0.016	0.033	0.016
standardised	CKD+	regMG	-0.536	-0.536	-0.007757794144808226	1.866	2.000	0.022	0.004	0.022
standardised	CKD+	regRJ	-0.321	-0.321	0.08302003400964744	3.115	2.000	-0.083	0.000	0.083
standardised	CKD+	regRS	-0.454	-0.454	-0.07164177094872726	2.200	2.000	0.031	0.000	0.031
standardised	CKD+	regSP	-0.706	-0.706	-0.010758515918321485	1.417	2.000	-0.025	0.001	0.025
standardised	CKD+	weight	-2.727	-0.330	-0.23069629774358327	5.032	1867.000	-0.039	0.000	0.039
SRTed(2)	CKD+	field_1	-2.002	-0.183	2.1635404286021827e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(2)	CKD+	field_2	-3.536	-0.148	-4.928064309593861e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(3)	CKD+	field_1	-2.002	-0.183	9.615735238231923e-18	6.832	11823.000	0.038	0.000	0.038
SRTed(3)	CKD+	field_2	-3.536	-0.148	-6.610817976284447e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(3)	CKD+	field_3	-4.253	-0.187	-1.634674990499427e-16	7.046	11823.000	0.062	0.000	0.062
SRTed(4)	CKD+	field_1	-2.002	-0.183	4.8078676191159615e-18	6.832	11823.000	0.038	0.000	0.038
SRTed(4)	CKD+	field_2	-3.536	-0.148	3.1251139524253754e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(4)	CKD+	field_3	-4.253	-0.187	1.2019669047789904e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(4)	CKD+	field_4	-1.653	-0.205	-6.009834523894952e-18	29.283	11823.000	0.069	0.000	0.069
SRTed(5)	CKD+	field_1	-2.002	-0.183	-1.4423602857347886e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(5)	CKD+	field_2	-3.536	-0.148	-6.851211357240245e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(5)	CKD+	field_3	-4.253	-0.187	4.5674742381601636e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(5)	CKD+	field_4	-1.653	-0.205	4.5674742381601636e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(5)	CKD+	field_5	-7.049	0.061	-5.5290477619833556e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(6)	CKD+	field_1	-2.002	-0.183	-6.490621285806549e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(6)	CKD+	field_2	-3.536	-0.148	1.2019669047789904e-18	29.852	11823.000	0.089	0.000	0.089
SRTed(6)	CKD+	field_3	-4.253	-0.187	-1.2260062428745702e-16	7.046	11823.000	0.062	0.000	0.062
SRTed(6)	CKD+	field_4	-1.653	-0.205	0.0	29.283	11823.000	0.069	0.000	0.069
SRTed(6)	CKD+	field_5	-7.049	0.061	1.153888228587831e-16	7.083	11823.000	-0.069	0.000	0.069
SRTed(6)	CKD+	field_6	-4.518	-0.154	-1.4423602857347884e-16	6.198	11823.000	-0.116	0.000	0.116
SRTed(7)	CKD+	field_1	-2.002	-0.183	-1.2019669047789904e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(7)	CKD+	field_2	-3.536	-0.148	2.7645238809916778e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(7)	CKD+	field_3	-4.253	-0.187	-6.971408047718144e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(7)	CKD+	field_4	-1.653	-0.205	-1.863048702407435e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(7)	CKD+	field_5	-7.049	0.061	-8.413768333452933e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(7)	CKD+	field_6	-4.518	-0.154	2.884720571469577e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(7)	CKD+	field_7	-3.616	-0.183	-8.413768333452933e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(8)	CKD+	field_1	-2.002	-0.183	-3.846294095292769e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(8)	CKD+	field_2	-3.536	-0.148	1.4423602857347886e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(8)	CKD+	field_3	-4.253	-0.187	-1.4663996238303684e-16	7.046	11823.000	0.062	0.000	0.062
SRTed(8)	CKD+	field_4	-1.653	-0.205	-1.6226553214516372e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(8)	CKD+	field_5	-7.049	0.061	-1.153888228587831e-16	7.083	11823.000	-0.069	0.000	0.069
SRTed(8)	CKD+	field_6	-4.518	-0.154	-1.2019669047789904e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(8)	CKD+	field_7	-3.616	-0.183	-4.4472775476822646e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(8)	CKD+	field_8	-4.449	-0.023	-3.353487664333383e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(9)	CKD+	field_1	-2.002	-0.183	3.365507333381173e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(9)	CKD+	field_2	-3.536	-0.148	-9.255145166798226e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(9)	CKD+	field_3	-4.253	-0.187	-1.9231470476463846e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(9)	CKD+	field_4	-1.653	-0.205	0.0	29.283	11823.000	0.069	0.000	0.069
SRTed(9)	CKD+	field_5	-7.049	0.061	-7.692588190585538e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(9)	CKD+	field_6	-4.518	-0.154	-2.1635404286021827e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(9)	CKD+	field_7	-3.616	-0.183	-3.1251139524253754e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(9)	CKD+	field_8	-4.449	-0.023	1.8029503571684855e-17	5.879	11823.000	0.189	0.000	0.189
SRTed(9)	CKD+	field_9	-4.406	-0.054	1.009652200014352e-16	10.121	11823.000	-0.086	0.000	0.086
SRTed(10)	CKD+	field_1	-2.002	-0.183	-9.615735238231924e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(10)	CKD+	field_2	-3.536	-0.148	-6.009834523894952e-18	29.852	11823.000	0.089	0.000	0.089
SRTed(10)	CKD+	field_3	-4.253	-0.187	-4.3270808572043655e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(10)	CKD+	field_4	-1.653	-0.205	3.0650156071864255e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(10)	CKD+	field_5	-7.049	0.061	-1.9231470476463846e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(10)	CKD+	field_6	-4.518	-0.154	-3.1251139524253754e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(10)	CKD+	field_7	-3.616	-0.183	4.2068841667264664e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(10)	CKD+	field_8	-4.449	-0.023	-6.009834523894953e-17	5.879	11823.000	0.189	0.000	0.189
SRTed(10)	CKD+	field_9	-4.406	-0.054	1.8991077095508048e-16	10.121	11823.000	-0.086	0.000	0.086
SRTed(10)	CKD+	field_10	-6.399	0.111	4.807867619115962e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(11)	CKD+	field_1	-2.002	-0.183	0.0	6.832	11823.000	0.038	0.000	0.038
SRTed(11)	CKD+	field_2	-3.536	-0.148	5.5290477619833556e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(11)	CKD+	field_3	-4.253	-0.187	-4.3270808572043655e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(11)	CKD+	field_4	-1.653	-0.205	-7.692588190585538e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(11)	CKD+	field_5	-7.049	0.061	0.0	7.083	11823.000	-0.069	0.000	0.069
SRTed(11)	CKD+	field_6	-4.518	-0.154	-1.2500455809701501e-16	6.198	11823.000	-0.116	0.000	0.116
SRTed(11)	CKD+	field_7	-3.616	-0.183	-8.413768333452933e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(11)	CKD+	field_8	-4.449	-0.023	-1.1899472357312005e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(11)	CKD+	field_9	-4.406	-0.054	4.8078676191159615e-18	10.121	11823.000	-0.086	0.000	0.086
SRTed(11)	CKD+	field_10	-6.399	0.111	-1.646694659547217e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(11)	CKD+	field_11	-5.102	0.035	2.4039338095579807e-18	5.111	11823.000	0.035	0.000	0.035
SRTed(12)	CKD+	field_1	-2.002	-0.183	-1.2019669047789904e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(12)	CKD+	field_2	-3.536	-0.148	-5.168457690549659e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(12)	CKD+	field_3	-4.253	-0.187	-4.3270808572043655e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(12)	CKD+	field_4	-1.653	-0.205	-6.130031214372851e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(12)	CKD+	field_5	-7.049	0.061	-8.173374952497135e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(12)	CKD+	field_6	-4.518	-0.154	8.413768333452933e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(12)	CKD+	field_7	-3.616	-0.183	6.370424595328649e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(12)	CKD+	field_8	-4.449	-0.023	-3.269349980998854e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(12)	CKD+	field_9	-4.406	-0.054	3.365507333381173e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(12)	CKD+	field_10	-6.399	0.111	-3.894372771483929e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(12)	CKD+	field_11	-5.102	0.035	2.728464873848308e-16	5.111	11823.000	0.035	0.000	0.035
SRTed(12)	CKD+	field_12	-2.134	-0.091	-3.906392440531719e-18	46.427	11823.000	-0.056	0.000	0.056
SRTed(13)	CKD+	field_1	-2.002	-0.183	3.365507333381173e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(13)	CKD+	field_2	-3.536	-0.148	-6.009834523894953e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(13)	CKD+	field_3	-4.253	-0.187	-7.932981571541337e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(13)	CKD+	field_4	-1.653	-0.205	-7.331998119151842e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(13)	CKD+	field_5	-7.049	0.061	-1.153888228587831e-16	7.083	11823.000	-0.069	0.000	0.069
SRTed(13)	CKD+	field_6	-4.518	-0.154	-5.769441142939154e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(13)	CKD+	field_7	-3.616	-0.183	-1.1058095523966711e-16	4.600	11823.000	-0.055	0.000	0.055
SRTed(13)	CKD+	field_8	-4.449	-0.023	-2.8606812333739974e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(13)	CKD+	field_9	-4.406	-0.054	-1.9712257238375443e-16	10.121	11823.000	-0.086	0.000	0.086
SRTed(13)	CKD+	field_10	-6.399	0.111	-5.480969085792196e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(13)	CKD+	field_11	-5.102	0.035	2.7044255357527283e-16	5.111	11823.000	0.035	0.000	0.035
SRTed(13)	CKD+	field_12	-2.134	-0.091	-2.373884636938506e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(13)	CKD+	field_13	-5.223	0.023	-1.1058095523966711e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(14)	CKD+	field_1	-2.002	-0.183	5.288654381027558e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(14)	CKD+	field_2	-3.536	-0.148	-7.57239150010764e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(14)	CKD+	field_3	-4.253	-0.187	-5.04826100007176e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(14)	CKD+	field_4	-1.653	-0.205	-5.168457690549659e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(14)	CKD+	field_5	-7.049	0.061	-3.605900714336971e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(14)	CKD+	field_6	-4.518	-0.154	1.4423602857347886e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(14)	CKD+	field_7	-3.616	-0.183	-6.130031214372851e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(14)	CKD+	field_8	-4.449	-0.023	-2.8246222262306275e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(14)	CKD+	field_9	-4.406	-0.054	-3.9424514476750887e-16	10.121	11823.000	-0.086	0.000	0.086
SRTed(14)	CKD+	field_10	-6.399	0.111	-4.1708251595830966e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(14)	CKD+	field_11	-5.102	0.035	4.831906957211541e-16	5.111	11823.000	0.035	0.000	0.035
SRTed(14)	CKD+	field_12	-2.134	-0.091	-6.670916321523397e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(14)	CKD+	field_13	-5.223	0.023	-2.52413050003588e-17	6.252	11823.000	-0.117	0.000	0.117
SRTed(14)	CKD+	field_14	-9.210	0.055	1.6827536666905866e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(15)	CKD+	field_1	-2.002	-0.183	-7.211801428673943e-18	6.832	11823.000	0.038	0.000	0.038
SRTed(15)	CKD+	field_2	-3.536	-0.148	-5.769441142939154e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(15)	CKD+	field_3	-4.253	-0.187	-8.654161714408731e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(15)	CKD+	field_4	-1.653	-0.205	-3.665999059575921e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(15)	CKD+	field_5	-7.049	0.061	-1.2019669047789904e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(15)	CKD+	field_6	-4.518	-0.154	-1.009652200014352e-16	6.198	11823.000	-0.116	0.000	0.116
SRTed(15)	CKD+	field_7	-3.616	-0.183	3.1251139524253754e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(15)	CKD+	field_8	-4.449	-0.023	-1.7308323428817462e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(15)	CKD+	field_9	-4.406	-0.054	4.3270808572043655e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(15)	CKD+	field_10	-6.399	0.111	9.495538547754024e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(15)	CKD+	field_11	-5.102	0.035	9.014751785842428e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(15)	CKD+	field_12	-2.134	-0.091	-5.7093427977002046e-18	46.427	11823.000	-0.056	0.000	0.056
SRTed(15)	CKD+	field_13	-5.223	0.023	1.5385176381171077e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(15)	CKD+	field_14	-9.210	0.055	-2.4039338095579807e-18	29.762	11823.000	0.036	0.000	0.036
SRTed(15)	CKD+	field_15	-24.308	0.037	9.8801679572833e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(16)	CKD+	field_1	-2.002	-0.183	-3.365507333381173e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(16)	CKD+	field_2	-3.536	-0.148	-6.971408047718144e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(16)	CKD+	field_3	-4.253	-0.187	-4.3270808572043655e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(16)	CKD+	field_4	-1.653	-0.205	5.168457690549659e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(16)	CKD+	field_5	-7.049	0.061	-2.4039338095579807e-18	7.083	11823.000	-0.069	0.000	0.069
SRTed(16)	CKD+	field_6	-4.518	-0.154	-2.644327190513779e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(16)	CKD+	field_7	-3.616	-0.183	-2.1635404286021827e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(16)	CKD+	field_8	-4.449	-0.023	-4.0866874762485673e-17	5.879	11823.000	0.189	0.000	0.189
SRTed(16)	CKD+	field_9	-4.406	-0.054	3.2212713048076945e-16	10.121	11823.000	-0.086	0.000	0.086
SRTed(16)	CKD+	field_10	-6.399	0.111	1.4183209476392087e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(16)	CKD+	field_11	-5.102	0.035	-1.117829221444461e-16	5.111	11823.000	0.035	0.000	0.035
SRTed(16)	CKD+	field_12	-2.134	-0.091	-1.2921144226374148e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(16)	CKD+	field_13	-5.223	0.023	3.5578220381458117e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(16)	CKD+	field_14	-9.210	0.055	-1.7909306881206958e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(16)	CKD+	field_15	-24.308	0.037	-1.8510290333596451e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(16)	CKD+	field_16	-4.296	-0.071	-4.8078676191159615e-18	13.702	11823.000	0.041	0.000	0.041
SRTed(17)	CKD+	field_1	-2.002	-0.183	3.846294095292769e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(17)	CKD+	field_2	-3.536	-0.148	-1.2019669047789904e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(17)	CKD+	field_3	-4.253	-0.187	-4.5674742381601636e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(17)	CKD+	field_4	-1.653	-0.205	3.1251139524253754e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(17)	CKD+	field_5	-7.049	0.061	9.615735238231923e-18	7.083	11823.000	-0.069	0.000	0.069
SRTed(17)	CKD+	field_6	-4.518	-0.154	-7.211801428673943e-18	6.198	11823.000	-0.116	0.000	0.116
SRTed(17)	CKD+	field_7	-3.616	-0.183	0.0	4.600	11823.000	-0.055	0.000	0.055
SRTed(17)	CKD+	field_8	-4.449	-0.023	-1.2740849190657298e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(17)	CKD+	field_9	-4.406	-0.054	5.5290477619833556e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(17)	CKD+	field_10	-6.399	0.111	-2.2116191047933423e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(17)	CKD+	field_11	-5.102	0.035	1.4423602857347884e-16	5.111	11823.000	0.035	0.000	0.035
SRTed(17)	CKD+	field_12	-2.134	-0.091	-2.4039338095579807e-18	46.427	11823.000	-0.056	0.000	0.056
SRTed(17)	CKD+	field_13	-5.223	0.023	8.77435840488663e-17	6.252	11823.000	-0.117	0.000	0.117
SRTed(17)	CKD+	field_14	-9.210	0.055	3.894372771483929e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(17)	CKD+	field_15	-24.308	0.037	-1.4303406166869987e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(17)	CKD+	field_16	-4.296	-0.071	9.615735238231923e-18	13.702	11823.000	0.041	0.000	0.041
SRTed(17)	CKD+	field_17	-4.940	0.061	4.5674742381601636e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(18)	CKD+	field_1	-2.002	-0.183	-4.0866874762485673e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(18)	CKD+	field_2	-3.536	-0.148	4.3270808572043655e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(18)	CKD+	field_3	-4.253	-0.187	-4.807867619115962e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(18)	CKD+	field_4	-1.653	-0.205	-1.8029503571684855e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(18)	CKD+	field_5	-7.049	0.061	-3.1251139524253754e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(18)	CKD+	field_6	-4.518	-0.154	-4.807867619115962e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(18)	CKD+	field_7	-3.616	-0.183	-9.615735238231923e-18	4.600	11823.000	-0.055	0.000	0.055
SRTed(18)	CKD+	field_8	-4.449	-0.023	-3.1251139524253754e-17	5.879	11823.000	0.189	0.000	0.189
SRTed(18)	CKD+	field_9	-4.406	-0.054	1.490438961925948e-16	10.121	11823.000	-0.086	0.000	0.086
SRTed(18)	CKD+	field_10	-6.399	0.111	-6.009834523894952e-18	10.193	11823.000	-0.032	0.000	0.032
SRTed(18)	CKD+	field_11	-5.102	0.035	-7.812784881063438e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(18)	CKD+	field_12	-2.134	-0.091	2.6743763631332537e-17	46.427	11823.000	-0.056	0.000	0.056
